Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Il9	GeneProduct	ncbigene:116558		ensembl:ENSRNOG00000012131	ncbigene:116558		uniprot:D4A8I9			
Il9r	GeneProduct	ncbigene:24500		ensembl:ENSRNOG00000020630	ncbigene:24500		uniprot:G3V8S1			
Il2rg	GeneProduct	ncbigene:140924		ensembl:ENSRNOG00000003954	ncbigene:103690850;ncbigene:140924		uniprot:Q7TP53;uniprot:Q68FU6;uniprot:A0A096MKA3			
Irs1	GeneProduct	ncbigene:25467								
Pik3r1	GeneProduct	ncbigene:25513		ensembl:ENSRNOG00000018903	ncbigene:25513		uniprot:M0RC47;uniprot:F1LNG5			
Irs2	GeneProduct	ncbigene:29376		ensembl:ENSRNOG00000023509	ncbigene:29376		uniprot:F1MAL5			
Grb2	GeneProduct	ncbigene:81504		ensembl:ENSRNOG00000003990	ncbigene:81504		uniprot:P62994			
Kat5	GeneProduct	ncbigene:192218		ensembl:ENSRNOG00000061012	ncbigene:192218		uniprot:A0A0G2KA75;uniprot:Q99MK2			
Stat3	GeneProduct	ncbigene:25125		ensembl:ENSRNOG00000019742	ncbigene:25125		uniprot:P52631			
Stat3	GeneProduct	ncbigene:25125		ensembl:ENSRNOG00000019742	ncbigene:25125		uniprot:P52631			
Jak1	GeneProduct	ncbigene:84598		ensembl:ENSRNOG00000011157	ncbigene:84598		uniprot:G3V9W2			
Vcp	GeneProduct	ncbigene:116643		ensembl:ENSRNOG00000034242	ncbigene:116643		uniprot:P46462			
Jak3	GeneProduct	ncbigene:25326		ensembl:ENSRNOG00000018669	ncbigene:25326		uniprot:Q63272			
Map2k2	GeneProduct	ncbigene:58960		ensembl:ENSRNOG00000020005	ncbigene:58960		uniprot:P36506			
Mapk1	GeneProduct	ncbigene:116590		ensembl:ENSRNOG00000001849	ncbigene:116590		uniprot:P63086			
Mapk3	GeneProduct	ncbigene:50689		ensembl:ENSRNOG00000053583	ncbigene:50689		uniprot:P21708			
Map2k1	GeneProduct	ncbigene:170851		ensembl:ENSRNOG00000010176	ncbigene:170851		uniprot:A0A0H2UHI2			
Shc1	GeneProduct	ncbigene:85385		ensembl:ENSRNOG00000020657	ncbigene:85385		uniprot:F1LN14;uniprot:G3V8S2			
Stat1	GeneProduct	ncbigene:25124								
Stat5a	GeneProduct	ncbigene:24918		ensembl:ENSRNOG00000019496	ncbigene:24918		uniprot:G3V8K7			
Stat5b	GeneProduct	ncbigene:25126		ensembl:ENSRNOG00000019075	ncbigene:25126		uniprot:A0A0G2JSR4;uniprot:A0A0G2JXI4			
Akt1	GeneProduct	ncbigene:24185		ensembl:ENSRNOG00000028629	ncbigene:24185		uniprot:P47196			
Ptpn11	GeneProduct	ncbigene:25622		ensembl:ENSRNOG00000030124	ncbigene:25622		uniprot:P41499			
TYK2	GeneProduct	ensembl:ENSRNOG00000032948		ensembl:ENSRNOG00000032948			uniprot:D3ZD03			
Socs3	GeneProduct	ncbigene:89829		ensembl:ENSRNOG00000063373	ncbigene:89829		uniprot:G3V6D2			
