Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Chloride ion	Metabolite	hmdb:HMDB0000492							chebi:17996;chebi:17996	inchikey:VEXZGXHMUGYJMC-UHFFFAOYSA-M
Acetylcholine	Metabolite	chemspider:182						wikidata:Q180623	chebi:15355;chebi:15355	inchikey:OIPILFWXSMYKGL-UHFFFAOYSA-N
Potassium	Metabolite	hmdb:HMDB0000586							chebi:29103;chebi:29103	inchikey:NPYPAHLBTDXSSS-UHFFFAOYSA-N
Histamine		Metabolite	chemspider:753						wikidata:Q61233	chebi:18295;chebi:18295	inchikey:NTYJJOPFIAHURM-UHFFFAOYSA-N
Carbon dioxide	Metabolite	chemspider:274						wikidata:Q1997	chebi:16526;chebi:16526	inchikey:CURLTUGMZLYLDI-UHFFFAOYSA-N
Water	Metabolite	chemspider:937						wikidata:Q283	chebi:15377;chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N
Bicarbonate ion	Metabolite	chemspider:749						wikidata:Q409202	chebi:17544;chebi:17544	inchikey:BVKZGUZCCUSVTD-UHFFFAOYSA-M
Zinc	Metabolite	chemspider:22430						wikidata:Q758	chebi:30185;chebi:30185	inchikey:HCHKCACWOHOZIP-UHFFFAOYSA-N
Hydrogen	Metabolite	hmdb:HMDB0059597							chebi:15378;chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N
Bicarbonate ion	Metabolite	chemspider:749						wikidata:Q409202	chebi:17544;chebi:17544	inchikey:BVKZGUZCCUSVTD-UHFFFAOYSA-M
Hydrogen	Metabolite	hmdb:HMDB0059597							chebi:15378;chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N
Chloride ion	Metabolite	hmdb:HMDB0000492							chebi:17996;chebi:17996	inchikey:VEXZGXHMUGYJMC-UHFFFAOYSA-M
Potassium	Metabolite	hmdb:HMDB0000586							chebi:29103;chebi:29103	inchikey:NPYPAHLBTDXSSS-UHFFFAOYSA-N
Chloride ion	Metabolite	hmdb:HMDB0000492							chebi:17996;chebi:17996	inchikey:VEXZGXHMUGYJMC-UHFFFAOYSA-M
Gastrin	GeneProduct	uniprot:P01350		ensembl:ENSG00000184502	ncbigene:2520	hgnc.symbol:GAST	uniprot:A0A0E3VY36;uniprot:P01350			
ATP4A	GeneProduct	ncbigene:495		ensembl:ENSG00000105675	ncbigene:495	hgnc.symbol:ATP4A	uniprot:M0R249;uniprot:P20648;uniprot:A0A384MR29			
HRH2	GeneProduct	ncbigene:3274		ensembl:ENSG00000113749	ncbigene:3274	hgnc.symbol:HRH2	uniprot:A0A1B0GTK7;uniprot:P25021;uniprot:A0A1B0GVZ0			
CHRM1	GeneProduct	ncbigene:1128		ensembl:ENSG00000168539	ncbigene:1128	hgnc.symbol:CHRM1	uniprot:F5GZF8;uniprot:P11229;uniprot:Q53XZ3			
CCKBR	GeneProduct	ncbigene:887		ensembl:ENSG00000110148	ncbigene:887	hgnc.symbol:CCKBR	uniprot:E9PPL7;uniprot:P32239;uniprot:E9PJ49;uniprot:E9PIC8			
