Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Imidazoquinolin	Metabolite	chemspider:14697812						wikidata:Q42412396		inchikey:RHKWIGHJGOEUSM-UHFFFAOYSA-N
Zymosan (Yeast)	Metabolite	chebi:37671						wikidata:Q75241881	chebi:37671;chebi:37671	
LPS (Gram negative)	Metabolite	chebi:52603						wikidata:Q3269787	chebi:52603;chebi:52603	
Peptidoglycan(Gram positive)	Metabolite	chebi:8005						wikidata:Q206920	chebi:8005;chebi:8005	
Lipoprotein particle	Metabolite	chebi:6495						wikidata:Q28350	chebi:6495;chebi:6495	
Lipoarabinomannans(Mycobacteria)	Metabolite	chebi:59524						wikidata:Q6556678	chebi:59524;chebi:59524	
LY96	GeneProduct	ncbigene:23643	Original kegg element: gene;71;hsa:23643	ensembl:ENSG00000154589	ncbigene:23643	hgnc.symbol:LY96	uniprot:Q9Y6Y9			
MAPK12	GeneProduct	ncbigene:6300	Original kegg element: gene;40;hsa:1432 hsa:5600 hsa:5603 hsa:6300	ensembl:ENSG00000188130	ncbigene:6300	hgnc.symbol:MAPK12	uniprot:P53778;uniprot:A8MY48;uniprot:B5MDL5			
IRAK1	GeneProduct	ncbigene:3654	Original kegg element: gene;4;hsa:3654	ensembl:ENSG00000184216	ncbigene:3654	hgnc.symbol:IRAK1	uniprot:H7C1F0;uniprot:P51617;uniprot:D3YTB5;uniprot:H7C224;uniprot:H7C3G8;uniprot:H7C3C1;uniprot:F8WAB6;uniprot:H7C2I6			
CD80	GeneProduct	ncbigene:941	Original kegg element: gene;69;hsa:941	ensembl:ENSG00000121594	ncbigene:941	hgnc.symbol:CD80	uniprot:P33681;uniprot:A0N0P2			
IFNA10	GeneProduct	ncbigene:3446	Original kegg element: gene;27;hsa:3439 hsa:3440 hsa:3441 hsa:3442 hsa:3443 hsa:3444 hsa:3445 hsa:3446 hsa:3447 hsa:3448 hsa:3449 hsa:3451 hsa:3452	ensembl:ENSG00000186803	ncbigene:3446	hgnc.symbol:IFNA10	uniprot:P01566			
TLR1	GeneProduct	ncbigene:7096	Original kegg element: gene;75;hsa:7096	ensembl:ENSG00000174125	ncbigene:7096	hgnc.symbol:TLR1	uniprot:D6RAP2;uniprot:D6RA99;uniprot:Q15399;uniprot:D6RF68;uniprot:D6RCE8			
TIRAP	GeneProduct	ncbigene:114609	Original kegg element: gene;83;hsa:114609	ensembl:ENSG00000150455	ncbigene:114609	hgnc.symbol:TIRAP	uniprot:P58753;uniprot:F5H2K1;uniprot:A0A024R3M4			
TLR9	GeneProduct	ncbigene:54106	Original kegg element: gene;78;hsa:54106	ensembl:ENSG00000239732	ncbigene:54106	hgnc.symbol:TLR9	uniprot:Q9NR96			
STAT1	GeneProduct	ncbigene:6772	Original kegg element: gene;62;hsa:6772	ensembl:ENSG00000115415	ncbigene:6772	hgnc.symbol:STAT1	uniprot:E9PH66;uniprot:A0A669KBK4;uniprot:E7EPD2;uniprot:J3KPM9;uniprot:Q67C41;uniprot:A0A669KB17;uniprot:A0A669KB56;uniprot:A0A669KB68;uniprot:A0A669KB52;uniprot:A0A669KB53;uniprot:A0A669KB75;uniprot:D2KFR9;uniprot:P42224;uniprot:A0A669KBA4;uniprot:E7ENM1;uniprot:A0A669KBI6			
IRAK4	GeneProduct	ncbigene:51135	Original kegg element: gene;5;hsa:51135	ensembl:ENSG00000198001	ncbigene:51135	hgnc.symbol:IRAK4	uniprot:Q69FE3;uniprot:F8VW24;uniprot:F8VR40;uniprot:Q9NWZ3;uniprot:F8VVZ1			
TLR5	GeneProduct	ncbigene:7100	Original kegg element: gene;72;hsa:7100	ensembl:ENSG00000187554	ncbigene:7100	hgnc.symbol:TLR5	uniprot:A0A2R8Y7Z4;uniprot:B1AZ06;uniprot:A0A2R8Y4Q2;uniprot:O60602			
PIK3R1	GeneProduct	ncbigene:5295	Original kegg element: gene;55;hsa:23533 hsa:5290 hsa:5291 hsa:5293 hsa:5294 hsa:5295 hsa:5296 hsa:8503	ensembl:ENSG00000145675	ncbigene:5295	hgnc.symbol:PIK3R1	uniprot:P27986;uniprot:A0A2X0SFG1;uniprot:E5RGI8;uniprot:H0YBC2;uniprot:H0YB27;uniprot:E5RK66;uniprot:E5RJY0;uniprot:E5RHI0			
