Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Fatty acid	Metabolite	chebi:35366						wikidata:Q61476	chebi:35366;chebi:35366	
Fatty acid	Metabolite	chebi:35366						wikidata:Q61476	chebi:35366;chebi:35366	
Acetyl-CoA	Metabolite	chebi:15351						wikidata:Q715317	chebi:15351;chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N
Malonyl-CoA	Metabolite	chebi:15531						wikidata:Q27095293	chebi:15531;chebi:15531	inchikey:LTYOQGRJFJAKNA-DVVLENMVSA-N
Adipor1	GeneProduct	ncbigene:72674		ensembl:ENSMUSG00000026457	ncbigene:72674		uniprot:Q91VH1;uniprot:Q53YY4			
Prkaa1	GeneProduct	ncbigene:105787		ensembl:ENSMUSG00000050697	ncbigene:105787		uniprot:Q3TUQ7;uniprot:Q5EG47			
Prkab1	GeneProduct	ncbigene:19079		ensembl:ENSMUSG00000029513	ncbigene:19079		uniprot:Q9R078;uniprot:S4R2R1;uniprot:Q542K0			
Leptin	GeneProduct	ncbigene:16846		ensembl:ENSMUSG00000059201	ncbigene:16846		uniprot:Q544U0;uniprot:E9Q7Z0;uniprot:P41160			
Adipor2	GeneProduct	ncbigene:68465		ensembl:ENSMUSG00000030168	ncbigene:68465		uniprot:A0A087WPS4;uniprot:A0A087WPB1;uniprot:Q8BQS5;uniprot:Q53YY3			
Acc1	GeneProduct	ncbigene:107476		ensembl:ENSMUSG00000020532	ncbigene:107476		uniprot:V9GWR9;uniprot:A0A0R4J1S9;uniprot:V9GXY1;uniprot:Q5SWU9;uniprot:V9GWS0;uniprot:V9GWS1			
Prkag1	GeneProduct	ncbigene:19082		ensembl:ENSMUSG00000067713	ncbigene:19082		uniprot:O54950;uniprot:A0A2R8W6Y3;uniprot:Q3TWR3;uniprot:A0A2R8VHU2			
Lepr	GeneProduct	ncbigene:16847		ensembl:ENSMUSG00000057722	ncbigene:16847		uniprot:Q3US58;uniprot:P48356;uniprot:A2AV66;uniprot:Q3UNU8			
Cpt1	GeneProduct	ncbigene:12894		ensembl:ENSMUSG00000024900	ncbigene:12894		uniprot:A0A494BAC7;uniprot:A0A494BBF2;uniprot:P97742;uniprot:A0A494BAD3;uniprot:Q7TQD5			
Adiponectin	GeneProduct	ncbigene:11450		ensembl:ENSMUSG00000022878	ncbigene:11450		uniprot:E9PWU4;uniprot:Q60994			
