Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Adenosine 3',5'-diphosphate	Metabolite	hmdb:HMDB0000061							chebi:17985;chebi:17985	inchikey:WHTCPDAXWFLDIH-KQYNXXCUSA-N
2H+	Metabolite	chebi:15378						wikidata:Q506710	chebi:15378;chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N
Glucose 6-phosphate	Metabolite	hmdb:HMDB0001401							chebi:4170;chebi:4170	inchikey:NBSCHQHZLSJFNQ-GASJEMHNSA-N
Uridine 5'-diphosphate	Metabolite	hmdb:HMDB0000295							chebi:17659;chebi:17659	inchikey:XCCTYIAWTASOJW-XVFCMESISA-N
NAD	Metabolite	hmdb:HMDB0000902							chebi:44215;chebi:44215	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-N
Water	Metabolite	hmdb:HMDB0002111							chebi:15377;chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N
Adenosine triphosphate	Metabolite	hmdb:HMDB0000538							chebi:15422;chebi:15422	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-N
NADH	Metabolite	hmdb:HMDB0001487							chebi:16908;chebi:16908	inchikey:BOPGDPNILDQYTO-NNYOXOHSSA-N
Uridine diphosphate glucose	Metabolite	hmdb:HMDB0000286							chebi:46229;chebi:46229	inchikey:HSCJRCZFDFQWRP-JZMIEXBBSA-N
Phosphate	Metabolite	hmdb:HMDB0001429							chebi:26078;chebi:26078	inchikey:NBIIXXVUZAFLBC-UHFFFAOYSA-N
Glucose 1-phosphate	Metabolite	hmdb:HMDB0001586							chebi:29042;chebi:29042	inchikey:HXXFSFRBOHSIMQ-VFUOTHLCSA-N
Uridine diphosphate glucuronic acid	Metabolite	hmdb:HMDB0000935							chebi:17200;chebi:17200	inchikey:HDYANYHVCAPMJV-LXQIFKJMSA-N
Phosphate	Metabolite	hmdb:HMDB0001429							chebi:26078;chebi:26078	inchikey:NBIIXXVUZAFLBC-UHFFFAOYSA-N
Uridine triphosphate	Metabolite	hmdb:HMDB0000285							chebi:15713;chebi:15713	inchikey:PGAVKCOVUIYSFO-XVFCMESISA-N
D-Glucose	Metabolite	hmdb:HMDB0000122							chebi:15903;chebi:15903	inchikey:WQZGKKKJIJFFOK-VFUOTHLCSA-N
UGP2	GeneProduct	ensembl:ENSBTAG00000000111	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000169764	ensembl:ENSBTAG00000000111	ncbigene:281565		uniprot:A0A3Q1M010;uniprot:A0A3Q1MT05;uniprot:A0A3Q1MUI0;uniprot:Q07130			
